,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,count
2409,20.166666666666668,?,201091.5,Some-college,10.0,Never-married,?,"Not-in-family,Own-child","White,Black",Female,0.0,0.0,34.5,United-States,<=50k,6
1733,20.166666666666668,?,96258.0,"Some-college,Assoc-acdm",10.333333333333334,Never-married,?,Not-in-family,White,Female,0.0,0.0,30.166666666666668,United-States,<=50k,6
5675,20.166666666666668,Private,219127.16666666666,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,554.1666666666666,0.0,44.166666666666664,United-States,<=50k,6
5339,20.166666666666668,Private,233473.5,Some-college,10.0,Never-married,"Handlers-cleaners,Sales",Own-child,White,Male,0.0,0.0,28.333333333333332,"United-States,?",<=50k,6
1580,20.166666666666668,"Private,State-gov",146059.83333333334,Some-college,10.0,Never-married,"Prof-specialty,Tech-support",Own-child,White,Female,362.6666666666667,0.0,10.666666666666666,United-States,<=50k,6
2978,20.181818181818183,"Private,State-gov",167773.45454545456,"Some-college,Assoc-acdm",10.181818181818182,Never-married,"Handlers-cleaners,Other-service,Farming-fishing",Own-child,"White,Black",Male,0.0,0.0,11.727272727272727,United-States,<=50k,11
5322,20.2,Private,393960.4,Some-college,10.0,Never-married,"Other-service,Sales",Own-child,White,Female,0.0,0.0,24.7,"United-States,Mexico",<=50k,10
2941,20.22222222222222,Private,99066.11111111111,"HS-grad,7th-8th",8.444444444444445,Never-married,"Handlers-cleaners,Other-service",Own-child,White,Female,0.0,0.0,41.333333333333336,United-States,<=50k,9
2145,20.25,"Private,State-gov",270452.0,"Assoc-acdm,Some-college,HS-grad",10.125,Never-married,"Prof-specialty,Other-service,Sales",Not-in-family,White,Female,0.0,0.0,19.375,United-States,<=50k,8
4802,20.25,"Private,State-gov",69423.625,Some-college,10.0,Never-married,"Exec-managerial,Adm-clerical",Own-child,White,Female,0.0,0.0,40.75,United-States,<=50k,8
5317,20.272727272727273,Private,108166.18181818182,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,197.8181818181818,312.72727272727275,27.0,"United-States,?",<=50k,11
1711,20.285714285714285,?,279430.71428571426,"HS-grad,10th",8.142857142857142,Never-married,?,Own-child,White,Male,0.0,0.0,16.714285714285715,United-States,<=50k,7
4829,20.285714285714285,Private,170115.85714285713,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,"United-States,Yugoslavia",<=50k,7
796,20.3,?,312473.2,"HS-grad,10th",7.8,"Never-married,Married-civ-spouse",?,"Not-in-family,Own-child","White,Black",Female,0.0,0.0,15.0,United-States,<=50k,10
3657,20.3,Private,408635.3,"Some-college,HS-grad",9.3,Never-married,"Handlers-cleaners,Transport-moving",Own-child,White,Male,0.0,0.0,41.0,United-States,<=50k,10
4843,20.333333333333332,Private,127521.22222222222,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,42.22222222222222,United-States,<=50k,9
5345,20.333333333333332,Private,161766.22222222222,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,41.666666666666664,"Portugal,United-States",<=50k,9
5318,20.333333333333332,Private,189439.66666666666,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,30.833333333333332,United-States,<=50k,6
3602,20.333333333333332,Private,203189.5,HS-grad,9.0,Never-married,"Adm-clerical,Sales",Own-child,White,Female,0.0,0.0,35.0,United-States,<=50k,6
1736,20.363636363636363,?,204815.63636363635,"Assoc-voc,Some-college",10.090909090909092,Never-married,?,Own-child,"White,Black",Female,54.0,145.63636363636363,15.636363636363637,United-States,<=50k,11
3078,20.375,?,220717.0,Some-college,10.0,Never-married,?,Own-child,White,Male,0.0,0.0,29.625,"Canada,United-States",<=50k,8
4168,20.375,Private,204191.625,Some-college,10.0,Never-married,"Handlers-cleaners,Adm-clerical",Own-child,White,Female,74.25,0.0,23.125,United-States,<=50k,8
4183,20.375,Private,206401.375,HS-grad,9.0,Never-married,"Exec-managerial,Adm-clerical",Own-child,White,Female,0.0,0.0,41.125,"Cuba,United-States",<=50k,8
2977,20.4,"Private,State-gov",84555.6,Some-college,10.0,Never-married,"Handlers-cleaners,Other-service",Own-child,White,Male,0.0,0.0,12.0,"United-States,Canada",<=50k,10
3622,20.428571428571427,Private,365395.28571428574,HS-grad,9.0,Never-married,"Craft-repair,Other-service",Own-child,White,Male,0.0,0.0,30.714285714285715,United-States,<=50k,7
3447,20.444444444444443,Private,133595.44444444444,HS-grad,9.0,Never-married,"Other-service,Sales",Not-in-family,White,Female,0.0,0.0,32.55555555555556,United-States,<=50k,9
3079,20.5,?,324486.75,"Bachelors,Some-college",10.375,Never-married,?,Own-child,White,Male,0.0,0.0,29.75,United-States,<=50k,8
790,20.5,"Local-gov,Self-emp-inc,?",222616.3,"HS-grad,10th",7.8,Never-married,"Other-service,?",Own-child,Black,Male,0.0,160.2,25.9,"United-States,England",<=50k,10
4828,20.5,Private,100330.5,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,43.0,"United-States,?",<=50k,6
4097,20.5,Private,114317.0,"HS-grad,7th-8th",8.5,Never-married,Craft-repair,Not-in-family,White,Male,0.0,150.4,43.7,United-States,<=50k,10
2936,20.5,Private,142426.33333333334,Some-college,10.0,Never-married,"Protective-serv,Prof-specialty,Tech-support,Exec-managerial,Craft-repair",Own-child,White,Female,0.0,0.0,30.833333333333332,United-States,<=50k,6
1082,20.5,Private,258850.16666666666,"HS-grad,7th-8th",8.166666666666666,"Never-married,Married-civ-spouse","Priv-house-serv,Prof-specialty,Farming-fishing,Transport-moving","Other-relative,Own-child",White,Female,0.0,0.0,38.333333333333336,"United-States,?",<=50k,6
1523,20.5,Private,58878.5,HS-grad,9.0,Never-married,"Handlers-cleaners,Other-service",Not-in-family,White,Male,0.0,0.0,23.833333333333332,United-States,<=50k,6
4816,20.5,"Private,State-gov",235609.5,"Some-college,Assoc-acdm",10.333333333333334,Never-married,Other-service,Own-child,White,Male,0.0,286.5,20.666666666666668,United-States,<=50k,6
4793,20.545454545454547,Private,198979.45454545456,"Bachelors,Some-college,Assoc-acdm",10.454545454545455,"Never-married,Married-civ-spouse",Sales,Own-child,White,Female,0.0,0.0,20.363636363636363,United-States,<=50k,11
3610,20.545454545454547,"Private,State-gov",164567.27272727274,HS-grad,9.0,Never-married,Adm-clerical,"Other-relative,Own-child",White,Female,0.0,0.0,40.45454545454545,United-States,<=50k,11
5341,20.555555555555557,Private,151004.55555555556,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,176.66666666666666,42.22222222222222,United-States,<=50k,9
3650,20.555555555555557,"Private,Self-emp-not-inc",90843.77777777778,"Assoc-voc,HS-grad",9.222222222222221,Never-married,"Protective-serv,Farming-fishing,Tech-support",Own-child,White,Male,0.0,0.0,43.55555555555556,United-States,<=50k,9
3076,20.571428571428573,?,48900.57142857143,"Bachelors,Some-college",10.428571428571429,Never-married,?,Own-child,White,Male,0.0,0.0,32.285714285714285,United-States,<=50k,7
2998,20.571428571428573,"Private,Federal-gov",272956.5714285714,HS-grad,9.0,Never-married,"Machine-op-inspct,Adm-clerical,Sales",Other-relative,White,Male,0.0,0.0,45.714285714285715,"United-States,Mexico",<=50k,7
1023,20.571428571428573,"Private,State-gov",178436.2857142857,"Some-college,Bachelors",10.857142857142858,Never-married,"Farming-fishing,Tech-support",Not-in-family,White,Female,0.0,0.0,15.714285714285714,"United-States,Canada",<=50k,7
5321,20.6,Private,294272.8,Some-college,10.0,Never-married,"Other-service,Sales",Own-child,White,Female,0.0,160.2,25.5,United-States,<=50k,10
3606,20.6,"Private,Self-emp-not-inc",194318.3,"Bachelors,Some-college,Assoc-acdm",10.5,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,13.4,"United-States,Germany",<=50k,10
4170,20.625,Private,246834.125,"Assoc-voc,Bachelors,Some-college",10.5,Never-married,Adm-clerical,Own-child,White,Female,272.0,0.0,21.875,"United-States,?",<=50k,8
3627,20.625,Private,290416.75,"Bachelors,Some-college",10.375,Never-married,"Protective-serv,Exec-managerial,Adm-clerical",Own-child,White,Male,275.25,0.0,9.875,"United-States,Thailand",<=50k,8
278,20.666666666666668,"Local-gov,?",116703.66666666667,"Prof-school,12th,11th",8.0,Never-married,"Prof-specialty,?","Not-in-family,Own-child","White,Black",Female,0.0,0.0,41.666666666666664,"United-States,Germany",<=50k,9
2370,20.666666666666668,"Local-gov,?",341999.0,"Masters,Some-college,Assoc-acdm",10.88888888888889,Never-married,"Prof-specialty,?",Own-child,White,Male,66.0,191.22222222222223,17.11111111111111,United-States,<=50k,9
2988,20.666666666666668,Private,199864.16666666666,HS-grad,9.0,Never-married,"Machine-op-inspct,Adm-clerical",Own-child,White,Male,362.6666666666667,333.5,40.0,United-States,<=50k,6
2818,20.666666666666668,Private,202427.66666666666,HS-grad,9.0,Never-married,"Adm-clerical,Sales",Not-in-family,White,Female,0.0,0.0,33.5,United-States,<=50k,6
1607,20.666666666666668,Private,286984.0,HS-grad,9.0,Never-married,"Protective-serv,Machine-op-inspct,Adm-clerical,Transport-moving",Own-child,White,Male,3788.3333333333335,0.0,18.333333333333332,United-States,<=50k,9
3607,20.7,Private,274859.9,"Bachelors,Some-college",10.3,Never-married,"Handlers-cleaners,Adm-clerical",Own-child,White,Female,0.0,0.0,12.8,United-States,<=50k,10
411,20.714285714285715,Private,201196.42857142858,"Some-college,HS-grad",9.857142857142858,Never-married,"Handlers-cleaners,Machine-op-inspct,Sales","Other-relative,Own-child","Other,Asian-Pac-Islander",Male,0.0,0.0,31.0,"Laos,United-States,India,Philippines",<=50k,7
2927,20.714285714285715,Private,307783.4285714286,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,16.428571428571427,United-States,<=50k,7
2934,20.714285714285715,State-gov,159173.85714285713,Some-college,10.0,Never-married,"Adm-clerical,Other-service",Own-child,White,Female,0.0,0.0,19.428571428571427,United-States,<=50k,7
4203,20.75,Private,129646.625,Some-college,10.0,Never-married,"Exec-managerial,Other-service",Own-child,White,Male,0.0,0.0,43.75,United-States,<=50k,8
2404,20.77777777777778,?,131349.44444444444,Some-college,10.0,Never-married,?,"Not-in-family,Own-child",White,Female,0.0,0.0,7.555555555555555,"United-States,Germany",<=50k,9
454,20.77777777777778,Private,180833.77777777778,"12th,11th",7.222222222222222,Never-married,"Handlers-cleaners,Other-service,Transport-moving,Craft-repair","Other-relative,Unmarried","White,Black",Male,0.0,0.0,30.333333333333332,"United-States,Mexico",<=50k,9
2921,20.833333333333332,Private,123739.16666666667,HS-grad,9.0,Never-married,"Other-service,Sales",Own-child,White,Female,99.0,0.0,12.666666666666666,United-States,<=50k,6
3459,20.833333333333332,Private,144416.5,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,286.8333333333333,40.0,United-States,<=50k,6
3601,20.833333333333332,Private,199636.33333333334,"9th,HS-grad",8.333333333333334,Never-married,Sales,Own-child,White,Female,0.0,0.0,28.666666666666668,"United-States,Mexico",<=50k,6
2820,20.833333333333332,Private,264058.6666666667,"Masters,Some-college",10.666666666666666,Never-married,"Prof-specialty,Other-service,Sales",Not-in-family,White,Female,0.0,0.0,30.5,United-States,<=50k,6
4576,20.833333333333332,Private,83286.16666666667,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50k,6
2985,20.833333333333332,"Private,Federal-gov",164332.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,41.333333333333336,United-States,<=50k,6
693,20.833333333333332,"Private,Federal-gov",238404.16666666666,"HS-grad,7th-8th",8.166666666666666,"Never-married,Married-civ-spouse","Machine-op-inspct,Adm-clerical,Transport-moving","Other-relative,Unmarried",White,Male,0.0,0.0,18.333333333333332,"Guatemala,United-States",<=50k,6
767,20.833333333333332,"Private,Self-emp-not-inc",229133.66666666666,"5th-6th,10th",5.5,Never-married,"Farming-fishing,Transport-moving",Own-child,White,Male,0.0,0.0,28.833333333333332,"United-States,Mexico",<=50k,6
5320,20.857142857142858,Private,239252.57142857142,Some-college,10.0,Never-married,"Other-service,Sales",Own-child,White,Female,0.0,0.0,20.0,United-States,<=50k,7
3631,20.857142857142858,Private,82797.57142857143,HS-grad,9.0,"Never-married,Married-civ-spouse",Other-service,Own-child,White,Male,0.0,0.0,45.714285714285715,United-States,<=50k,7
692,20.857142857142858,"Private,State-gov",204231.85714285713,"9th,HS-grad",8.428571428571429,Never-married,"Protective-serv,Machine-op-inspct,Adm-clerical,Transport-moving",Own-child,Black,Male,0.0,0.0,16.571428571428573,United-States,<=50k,7
1737,20.875,"Local-gov,?",250967.5,"Bachelors,Some-college",10.375,Never-married,"Prof-specialty,?","Not-in-family,Own-child","White,Black",Female,0.0,200.25,14.75,"United-States,?",<=50k,8
4790,20.875,Private,111339.75,Some-college,10.0,"Never-married,Married-civ-spouse",Adm-clerical,Own-child,White,Female,0.0,0.0,9.0,United-States,<=50k,8
2272,20.875,Private,312138.0,HS-grad,9.0,Never-married,"Handlers-cleaners,Other-service,Farming-fishing","Other-relative,Unmarried",White,Male,0.0,0.0,32.25,"Jamaica,United-States,Mexico",<=50k,8
2940,20.9,Private,282113.1,HS-grad,9.0,Never-married,"Machine-op-inspct,Sales",Own-child,White,Female,259.7,0.0,40.0,"Columbia,United-States,Peru,Dominican-Republic",<=50k,10
4240,20.90909090909091,"Local-gov,?",424414.9090909091,"Some-college,Assoc-acdm",10.181818181818182,Never-married,"Adm-clerical,?",Own-child,White,Male,0.0,0.0,40.0,"Guatemala,United-States,Germany",<=50k,11
3605,20.90909090909091,Private,224398.63636363635,"Bachelors,Some-college",10.545454545454545,Never-married,Sales,Own-child,White,Female,0.0,145.63636363636363,13.636363636363637,United-States,<=50k,11
435,20.90909090909091,Private,77645.09090909091,"Preschool,10th",5.545454545454546,Never-married,Other-service,"Own-child,Unmarried","White,Black",Female,0.0,0.0,23.181818181818183,United-States,<=50k,11
1071,20.90909090909091,"State-gov,Federal-gov",279082.9090909091,"Bachelors,Some-college,Assoc-acdm",10.454545454545455,Never-married,"Adm-clerical,Sales,Other-service",Own-child,"White,Black",Female,0.0,0.0,14.727272727272727,United-States,<=50k,11
2408,21.0,?,192802.83333333334,Some-college,10.0,Never-married,?,"Not-in-family,Own-child",White,Female,0.0,0.0,27.333333333333332,United-States,<=50k,6
1738,21.0,"Local-gov,?",247207.77777777778,"Bachelors,Some-college,Assoc-voc,Masters,Assoc-acdm",11.11111111111111,Never-married,"Prof-specialty,Adm-clerical,?","Not-in-family,Own-child","White,Black",Female,0.0,0.0,30.77777777777778,"United-States,Canada,Haiti",<=50k,9
269,21.0,"Local-gov,Self-emp-inc,?",66712.33333333333,"12th,11th",7.333333333333333,Never-married,"Handlers-cleaners,Prof-specialty,Farming-fishing,?","Not-in-family,Own-child",White,Male,0.0,0.0,31.666666666666668,United-States,<=50k,6
3626,21.0,Private,116932.6,"Bachelors,Some-college",10.3,Never-married,"Exec-managerial,Adm-clerical",Own-child,White,Male,105.5,160.2,16.5,"United-States,England",<=50k,10
1070,21.0,Private,125591.75,Some-college,10.0,Never-married,"Handlers-cleaners,Machine-op-inspct,Transport-moving",Own-child,"White,Black",Female,0.0,200.25,21.125,United-States,<=50k,8
4195,21.0,Private,221787.44444444444,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,28.444444444444443,United-States,<=50k,9
4214,21.0,Private,255210.85714285713,Some-college,10.0,Never-married,"Other-service,Sales",Own-child,White,Male,0.0,0.0,40.714285714285715,"Columbia,United-States",<=50k,7
4194,21.0,Private,276363.3333333333,"Bachelors,Some-college",10.5,Never-married,Sales,Own-child,White,Male,0.0,267.0,15.166666666666666,United-States,<=50k,6
3655,21.0,Private,280930.9,"Some-college,HS-grad",9.4,Never-married,"Handlers-cleaners,Transport-moving",Own-child,White,Male,0.0,0.0,43.0,United-States,<=50k,10
4779,21.0,Private,299622.85714285716,Some-college,10.0,Never-married,"Protective-serv,Exec-managerial,Craft-repair",Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50k,7
4179,21.0,Private,397093.8333333333,"Assoc-voc,Some-college",10.166666666666666,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,"United-States,Puerto-Rico",<=50k,6
4824,21.0,Private,490796.28571428574,"Some-college,Assoc-acdm",10.285714285714286,Never-married,"Handlers-cleaners,Other-service,Sales",Own-child,White,Male,0.0,0.0,32.714285714285715,"United-States,El-Salvador",<=50k,7
2935,21.0,Private,85042.5,Some-college,10.0,Never-married,"Protective-serv,Priv-house-serv,Exec-managerial,Tech-support",Own-child,White,Female,0.0,0.0,21.333333333333332,United-States,<=50k,6
4825,21.0,"Private,Self-emp-not-inc",73755.7,HS-grad,9.0,"Never-married,Married-civ-spouse",Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50k,10
2926,21.0,"Private,State-gov",215074.0,"9th,HS-grad",8.428571428571429,Never-married,"Machine-op-inspct,Other-service",Own-child,White,Female,4870.714285714285,0.0,16.285714285714285,"Nicaragua,United-States",<=50k,7
1584,21.0,"Private,State-gov",246578.45454545456,"Assoc-voc,Bachelors,Some-college",10.363636363636363,Never-married,"Exec-managerial,Prof-specialty,Protective-serv,Tech-support",Own-child,"White,Black",Female,95.9090909090909,0.0,21.363636363636363,United-States,<=50k,11
3659,21.1,Private,222345.3,HS-grad,9.0,Never-married,"Protective-serv,Priv-house-serv,Farming-fishing,Tech-support",Own-child,White,Male,0.0,0.0,43.0,United-States,<=50k,10
4803,21.11111111111111,Private,135543.0,Some-college,10.0,Never-married,"Prof-specialty,Exec-managerial,Adm-clerical",Own-child,White,Female,0.0,0.0,40.0,"United-States,?",<=50k,9
2827,21.11111111111111,Private,252786.22222222222,HS-grad,9.0,Never-married,"Other-service,Adm-clerical,Craft-repair",Not-in-family,White,Female,0.0,0.0,41.333333333333336,United-States,<=50k,9
5340,21.125,Private,84557.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.375,United-States,<=50k,8
3081,21.142857142857142,"Local-gov,?",125495.14285714286,"7th-8th,10th",4.857142857142857,"Never-married,Married-civ-spouse","Farming-fishing,?","Own-child,Husband",White,Male,0.0,0.0,40.0,United-States,<=50k,7
